Timestamp,Emotion
2025-01-07 14:55:52,Angry
2025-01-07 14:55:52,Angry
2025-01-07 14:55:52,Angry
2025-01-07 14:55:53,Neutral
2025-01-07 14:55:53,Neutral
2025-01-07 14:55:53,Neutral
2025-01-07 14:55:53,Neutral
2025-01-07 14:55:53,Neutral
2025-01-07 14:55:53,Neutral
2025-01-07 14:55:54,Neutral
2025-01-07 14:55:54,Neutral
2025-01-07 14:55:55,Neutral
2025-01-07 14:55:55,Neutral
2025-01-07 14:55:55,Neutral
2025-01-07 14:55:55,Neutral
2025-01-07 14:55:55,Neutral
2025-01-07 14:55:55,Neutral
2025-01-07 14:55:55,Neutral
2025-01-07 14:55:55,Neutral
2025-01-07 14:55:55,Neutral
2025-01-07 14:55:55,Neutral
2025-01-07 14:55:55,Neutral
2025-01-07 14:55:55,Neutral
2025-01-07 14:55:56,Neutral
2025-01-07 14:55:56,Neutral
2025-01-07 14:55:56,Neutral
2025-01-07 14:55:56,Neutral
2025-01-07 14:55:56,Neutral
2025-01-07 14:55:56,Neutral
2025-01-07 14:55:56,Neutral
2025-01-07 14:55:56,Neutral
2025-01-07 14:55:56,Neutral
2025-01-07 14:55:56,Neutral
2025-01-07 14:55:56,Neutral
2025-01-07 14:55:56,Neutral
2025-01-07 14:55:57,Neutral
2025-01-07 14:55:57,Neutral
2025-01-07 14:55:57,Neutral
2025-01-07 14:55:57,Neutral
2025-01-07 14:55:57,Neutral
2025-01-07 14:55:57,Neutral
2025-01-07 14:55:57,Neutral
2025-01-07 14:55:57,Neutral
2025-01-07 14:55:57,Neutral
2025-01-07 14:55:57,Neutral
2025-01-07 14:55:57,Neutral
2025-01-07 14:55:57,Neutral
2025-01-07 14:55:58,Neutral
2025-01-07 14:55:58,Neutral
2025-01-07 14:55:58,Neutral
2025-01-07 14:55:58,Neutral
2025-01-07 14:55:58,Neutral
2025-01-07 14:55:58,Neutral
2025-01-07 14:55:58,Neutral
2025-01-07 14:55:58,Neutral
2025-01-07 14:55:58,Neutral
2025-01-07 14:55:58,Neutral
2025-01-07 14:55:58,Neutral
2025-01-07 14:55:58,Neutral
2025-01-07 14:55:59,Neutral
2025-01-07 14:55:59,Neutral
2025-01-07 14:55:59,Neutral
2025-01-07 14:55:59,Neutral
2025-01-07 14:55:59,Neutral
2025-01-07 14:55:59,Neutral
2025-01-07 14:55:59,Neutral
2025-01-07 14:55:59,Neutral
2025-01-07 14:55:59,Neutral
2025-01-07 14:55:59,Neutral
2025-01-07 14:55:59,Neutral
2025-01-07 14:55:59,Neutral
2025-01-07 14:56:00,Neutral
2025-01-07 14:56:00,Neutral
2025-01-07 14:56:00,Neutral
2025-01-07 14:56:00,Neutral
2025-01-07 14:56:00,Neutral
2025-01-07 14:56:00,Neutral
2025-01-07 14:56:00,Neutral
2025-01-07 14:56:00,Neutral
2025-01-07 14:56:00,Neutral
2025-01-07 14:56:00,Neutral
2025-01-07 14:56:00,Neutral
2025-01-07 14:56:00,Neutral
2025-01-07 14:56:01,Neutral
2025-01-07 14:56:01,Neutral
2025-01-07 14:56:01,Neutral
2025-01-07 14:56:01,Neutral
2025-01-07 14:56:01,Neutral
2025-01-07 14:56:01,Neutral
2025-01-07 14:56:01,Neutral
2025-01-07 14:56:01,Neutral
2025-01-07 14:56:01,Neutral
2025-01-07 14:56:01,Neutral
2025-01-07 14:56:01,Neutral
2025-01-07 14:56:01,Neutral
2025-01-07 14:56:01,Neutral
2025-01-07 14:56:02,Neutral
2025-01-07 14:56:02,Neutral
2025-01-07 14:56:02,Neutral
2025-01-07 14:56:02,Neutral
2025-01-07 14:56:02,Neutral
2025-01-07 14:56:02,Neutral
2025-01-07 14:56:02,Neutral
2025-01-07 14:56:02,Neutral
2025-01-07 14:56:02,Neutral
2025-01-07 14:56:02,Neutral
2025-01-07 14:56:02,Neutral
2025-01-07 14:56:02,Neutral
2025-01-07 14:56:03,Neutral
2025-01-07 14:56:03,Neutral
2025-01-07 14:56:03,Neutral
2025-01-07 14:56:03,Neutral
2025-01-07 14:56:03,Neutral
2025-01-07 14:56:03,Neutral
2025-01-07 14:56:03,Neutral
2025-01-07 14:56:03,Neutral
2025-01-07 14:56:03,Neutral
2025-01-07 14:56:03,Neutral
2025-01-07 14:56:03,Neutral
2025-01-07 14:56:03,Neutral
2025-01-07 14:56:03,Neutral
2025-01-07 14:56:04,Neutral
2025-01-07 14:56:04,Neutral
2025-01-07 14:56:04,Neutral
2025-01-07 14:56:04,Neutral
2025-01-07 14:56:04,Neutral
2025-01-07 14:56:04,Neutral
2025-01-07 14:56:04,Neutral
2025-01-07 14:56:04,Neutral
2025-01-07 14:56:04,Neutral
2025-01-07 14:56:04,Neutral
2025-01-07 14:56:04,Neutral
2025-01-07 14:56:04,Neutral
2025-01-07 14:56:05,Neutral
2025-01-07 14:56:05,Neutral
2025-01-07 14:56:05,Neutral
2025-01-07 14:56:05,Neutral
2025-01-07 14:56:05,Neutral
2025-01-07 14:56:05,Neutral
2025-01-07 14:56:05,Neutral
2025-01-07 14:56:05,Neutral
2025-01-07 14:56:05,Neutral
2025-01-07 14:56:05,Neutral
2025-01-07 14:56:06,Neutral
2025-01-07 14:56:06,Neutral
2025-01-07 14:56:06,Neutral
2025-01-07 14:56:06,Neutral
2025-01-07 14:56:06,Neutral
2025-01-07 14:56:06,Neutral
2025-01-07 14:56:06,Neutral
2025-01-07 14:56:06,Neutral
2025-01-07 14:56:06,Neutral
2025-01-07 14:56:06,Neutral
2025-01-07 14:56:06,Neutral
2025-01-07 14:56:06,Neutral
2025-01-07 14:56:06,Neutral
2025-01-07 14:56:07,Neutral
2025-01-07 14:56:07,Neutral
2025-01-07 14:56:07,Neutral
2025-01-07 14:56:07,Neutral
2025-01-07 14:56:07,Neutral
2025-01-07 14:56:07,Neutral
2025-01-07 14:56:07,Neutral
2025-01-07 14:56:07,Neutral
2025-01-07 14:56:07,Neutral
2025-01-07 14:56:07,Neutral
2025-01-07 14:56:07,Neutral
2025-01-07 14:56:07,Neutral
2025-01-07 14:56:08,Neutral
2025-01-07 14:56:08,Neutral
2025-01-07 14:56:08,Neutral
2025-01-07 14:56:08,Neutral
2025-01-07 14:56:08,Neutral
2025-01-07 14:56:08,Neutral
2025-01-07 14:56:08,Neutral
2025-01-07 14:56:08,Neutral
2025-01-07 14:56:08,Neutral
2025-01-07 14:56:08,Neutral
2025-01-07 14:56:08,Angry
2025-01-07 14:56:08,Neutral
2025-01-07 14:56:09,Neutral
2025-01-07 14:56:09,Neutral
2025-01-07 14:56:09,Neutral
2025-01-07 14:56:09,Neutral
2025-01-07 14:56:09,Neutral
2025-01-07 14:56:09,Neutral
2025-01-07 14:56:09,Neutral
2025-01-07 14:56:09,Neutral
2025-01-07 14:56:09,Neutral
2025-01-07 14:56:09,Neutral
2025-01-07 14:56:09,Neutral
2025-01-07 14:56:09,Neutral
2025-01-07 14:56:10,Neutral
2025-01-07 14:56:10,Neutral
2025-01-07 14:56:10,Neutral
2025-01-07 14:56:10,Angry
2025-01-07 14:56:10,Angry
2025-01-07 14:56:10,Angry
2025-01-07 14:56:10,Angry
2025-01-07 14:56:10,Angry
2025-01-07 14:56:10,Angry
2025-01-07 14:56:11,Angry
2025-01-07 14:56:12,Angry
2025-01-07 14:56:12,Angry
2025-01-07 14:56:13,Angry
2025-01-07 14:56:13,Angry
2025-01-07 14:56:13,Angry
2025-01-07 14:56:13,Angry
2025-01-07 14:56:13,Angry
2025-01-07 14:56:13,Angry
2025-01-07 14:56:13,Angry
2025-01-07 14:56:13,Angry
2025-01-07 14:56:13,Angry
2025-01-07 14:56:13,Angry
2025-01-07 14:56:13,Neutral
2025-01-07 14:56:15,Neutral
2025-01-07 14:56:15,Neutral
2025-01-07 14:56:16,Neutral
2025-01-07 14:56:16,Neutral
2025-01-07 14:56:16,Neutral
2025-01-07 14:56:16,Neutral
2025-01-07 14:56:16,Neutral
2025-01-07 14:56:16,Neutral
2025-01-07 14:56:16,Neutral
2025-01-07 14:56:16,Neutral
2025-01-07 14:56:16,Neutral
2025-01-07 14:56:16,Neutral
2025-01-07 14:56:16,Neutral
2025-01-07 14:56:16,Neutral
2025-01-07 14:56:17,Neutral
2025-01-07 14:56:17,Neutral
2025-01-07 14:56:17,Neutral
2025-01-07 14:56:17,Neutral
2025-01-07 14:56:17,Neutral
2025-01-07 14:56:17,Neutral
2025-01-07 14:56:17,Angry
2025-01-07 14:56:17,Angry
2025-01-07 14:56:17,Angry
2025-01-07 14:56:17,Angry
2025-01-07 14:56:18,Neutral
2025-01-07 14:56:18,Neutral
2025-01-07 14:56:18,Neutral
2025-01-07 14:56:18,Neutral
2025-01-07 14:56:18,Neutral
2025-01-07 14:56:18,Angry
2025-01-07 14:56:18,Angry
2025-01-07 14:56:18,Angry
2025-01-07 14:56:18,Angry
2025-01-07 14:56:19,Angry
2025-01-07 14:56:19,Angry
2025-01-07 14:56:19,Angry
2025-01-07 14:56:19,Angry
2025-01-07 14:56:19,Angry
2025-01-07 14:56:19,Angry
2025-01-07 14:56:19,Angry
2025-01-07 14:56:19,Angry
2025-01-07 14:56:19,Neutral
2025-01-07 14:56:19,Neutral
2025-01-07 14:56:19,Angry
2025-01-07 14:56:19,Angry
2025-01-07 14:56:20,Angry
2025-01-07 14:56:20,Angry
